,name,tag,singer,song,img
1387,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",김동률, Replay,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/274/035/80274035_1321251409269_1_140x140.JPG/dims/resize/Q_80,0"
1388,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",윤종신,Annie,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/024/326/15024326_1323075066104_1_140x140.JPG/dims/resize/Q_80,0"
1389,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",Lionel Richie & Diana Ross, Endless Love,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/917/366/81917366_1614155438008_1_140x140.JPG/dims/resize/Q_80,0"
1390,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",윤종신 & 정인, 오르막길,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/295/933/80295933_1338272799860_1_140x140.JPG/dims/resize/Q_80,0"
1391,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",Stevie Wonder,Isn't She Lovely,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/043/140/15043140_1404983917418_1_140x140.JPG/dims/resize/Q_80,0"
1392,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",싹쓰리 (유두래곤 & 린다G & 비룡), 다시 여기 바닷가,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/507/074/81507074_1594973911303_1_140x140.JPG/dims/resize/Q_80,0"
1393,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",성시경,내게 오는 길 (Bonus Track),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/099/15025099_1305303043211_1_140x140.JPG/dims/resize/Q_80,0"
1394,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",유재하, 사랑하기 때문에,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/032/632/15032632_1308644445851_1_140x140.JPG/dims/resize/Q_80,0"
1395,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",Paramore,The Only Exception,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/322/930/81322930_1575872122961_1_140x140.JPG/dims/resize/Q_80,0"
1396,바라던 바다 - 3회 원곡 모음,"TV속음악,DJ,지니,가요,방송,예능",이루마,River Flows In You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/015/025/095/15025095_1404875573174_1_140x140.JPG/dims/resize/Q_80,0"
1397,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",선우예권,"Piano Sonata No. 10 In C Major, K. 330 : II. Andante Cantabile (모차르트 : 피아노 소나타 10번 C장조 2악장 안단테 칸타빌레)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/751/859/81751859_1606110925714_1_140x140.JPG/dims/resize/Q_80,0"
1398,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Dustin O'Halloran, Opus 56,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/083/930/82083930_1623210026301_1_140x140.JPG/dims/resize/Q_80,0"
1399,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Alice Sara Ott, Rota : Valzer,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/105/751/82105751_1624432867928_1_140x140.JPG/dims/resize/Q_80,0"
1400,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Fabian Muller," Brahms : 16 Waltzes, Op. 39 - No. 15 in A Flat Major","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/105/100/82105100_1624423528156_1_140x140.JPG/dims/resize/Q_80,0"
1401,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Daniel Hope & Philipp Jundt & Sebastian Knauer & Zurcher Kammerorchester & David Philip Hefti, 주제곡 (미스터 션샤인 사운드트랙),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/104/630/82104630_1624416335644_1_140x140.JPG/dims/resize/Q_80,0"
1402,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Seoul Philharmonic Orchestra," 차이콥스키 : 현악 사중주 1번 D장조, 작품번호 11 2악장 안단테 칸타빌레","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/549/698/81549698_1598324506091_1_140x140.JPG/dims/resize/Q_80,0"
1403,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Mikhail Pletnev,"Chopin : 12 Etudes, Op.10 - No. 5. In G Flat 'Black Keys'","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/288/763/80288763_1_140x140.JPG/dims/resize/Q_80,0"
1404,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Berliner Philharmoniker,"Tchaikovsky : Nutcracker Suite, Op.71a - 3. Valse Des Fleurs (Tempo Di Valse)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/273/200/80273200_1531904670795_1_140x140.JPG/dims/resize/Q_80,0"
1405,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",양성원,바흐 무반주 첼로 모음곡 3번 C장조 4. Sarabande,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/080/980/353/80980353_1503556515361_1_140x140.JPG/dims/resize/Q_80,0"
1406,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",백건우," Chopin : Nocturne No.1 In B Flat Minor, Op.9 No.1","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/167/996/81167996_1551755071234_1_140x140.JPG/dims/resize/Q_80,0"
1407,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Mikhail Pletnev,"Chopin : Waltz No. 14 in E Minor, Op.posth. (Pt. 1)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/115/908/82115908_1625017228657_1_140x140.JPG/dims/resize/Q_80,0"
1408,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",이루마, If I Could See You Again,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/097/352/82097352_1623911726301_1_140x140.JPG/dims/resize/Q_80,0"
1409,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",선우예권,"Piano Sonata No. 16 In C Major, K. 545 'Sonata Facile' : II. Andante (모차르트 : 피아노 소나타 16번 C 장조 '쉬운 소나타' 2악장 안단테)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/751/859/81751859_1606110925714_1_140x140.JPG/dims/resize/Q_80,0"
1410,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",이루마, Nocturnal Mind In D Minor,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/952/508/81952508_1615957826077_1_140x140.JPG/dims/resize/Q_80,0"
1411,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",조성진," Liszt : Consolations, S.172 - No. 3 Lento placido in D Flat Major","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/018/297/82018297_1619587526232_1_140x140.JPG/dims/resize/Q_80,0"
1412,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",백건우," 어린이의 정경, 작품번호 15 : 7번 트로이메라이","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/594/428/81594428_1600239625644_1_140x140.JPG/dims/resize/Q_80,0"
1413,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Isata Kanneh-Mason, Wild : 7 Virtuoso Etudes - 1. I Got Rhythm (after G. Gershwin),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/095/206/82095206_1623827728424_1_140x140.JPG/dims/resize/Q_80,0"
1414,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Bomsori & NFM Wroclaw Philharmonic & Giancarlo Guerrero," 차이콥스키 : 호두까기 인형, Op. 71, TH 14 : 파드되 (Arr. Rot for Violin and Orchestra)","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/094/193/82094193_1623807938795_1_140x140.JPG/dims/resize/Q_80,0"
1415,친구들과 와인 한 잔 마시면서 듣기 좋은 캐주얼한 클래식 음악들,"레이블추천,유니버설뮤직,클래식,하우스파티,저녁,편안한,더운날,피아노",Tamas Vasary,"Chopin : 12 Etudes, Op.25 - No. 9 In G Flat, 'Butterfly Wings'","https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/083/846/82083846_1623207027876_1_140x140.JPG/dims/resize/Q_80,0"
1416,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",방탄소년단, Butter,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/055/361/82055361_1621563082144_1_140x140.JPG/dims/resize/Q_80,0"
1417,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,good 4 u,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1418,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Dua Lipa,Levitating (Feat. DaBaby),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/295/970/81295970_1604369726664_1_140x140.JPG/dims/resize/Q_80,0"
1419,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Doja Cat, Kiss Me More (Feat. SZA),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/987/341/81987341_1617867638083_1_140x140.JPG/dims/resize/Q_80,0"
1420,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Lil Nas X, MONTERO (Call Me By Your Name),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/964/451/81964451_1619413525826_1_140x140.JPG/dims/resize/Q_80,0"
1421,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Ed Sheeran, Bad Habits,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/110/115/82110115_1624590966667_1_140x140.JPG/dims/resize/Q_80,0"
1422,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Bruno Mars & Anderson .Paak & Silk Sonic, Leave The Door Open,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/933/439/81933439_1614924627441_1_140x140.JPG/dims/resize/Q_80,0"
1423,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Justin Bieber, Peaches (Feat. Daniel Caesar & Giveon),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/955/089/81955089_1616129121840_1_140x140.JPG/dims/resize/Q_80,0"
1424,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Ariana Grande & The Weeknd, Save Your Tears (Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/011/666/82011666_1619151981972_1_140x140.JPG/dims/resize/Q_80,0"
1425,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo, deja vu,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1426,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Masked Wolf, Astronaut In The Ocean,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/833/511/81833511_1610004934627_1_140x140.JPG/dims/resize/Q_80,0"
1427,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Polo G, RAPSTAR,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/987/346/81987346_1617867642984_1_140x140.JPG/dims/resize/Q_80,0"
1428,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Doja Cat & The Weeknd, You Right,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/744/82108744_1624850918140_1_140x140.JPG/dims/resize/Q_80,0"
1429,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Aaron Lewis, Am I The Only One,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/116/029/82116029_1625018757373_1_140x140.JPG/dims/resize/Q_80,0"
1430,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",The Weeknd, Blinding Lights,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/395/500/81395500_1584680014520_1_140x140.JPG/dims/resize/Q_80,0"
1431,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",The Kid LAROI, WITHOUT YOU,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/716/886/81716886_1604565693810_1_140x140.JPG/dims/resize/Q_80,0"
1432,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Megan Thee Stallion, Thot Shit,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/090/468/82090468_1623640547846_1_140x140.JPG/dims/resize/Q_80,0"
1433,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Luke Combs, Forever After All,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/668/468/81668468_1603337176789_1_140x140.JPG/dims/resize/Q_80,0"
1434,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Giveon, HEARTBREAK ANNIVERSARY,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/401/168/81401168_1585190354879_1_140x140.JPG/dims/resize/Q_80,0"
1435,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Walker Hayes,Fancy Like,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/074/619/82074619_1622689536875_1_140x140.JPG/dims/resize/Q_80,0"
1436,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",DJ Khaled,EVERY CHANCE I GET (Feat. Lil Baby & Lil Durk),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/022/302/82022302_1619752874497_1_140x140.JPG/dims/resize/Q_80,0"
1437,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Chris Young & Kane Brown, Famous Friends,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/743/252/81743252_1605766250426_1_140x140.JPG/dims/resize/Q_80,0"
1438,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Maroon 5 & Megan Thee Stallion, Beautiful Mistakes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/929/593/81929593_1614908725682_1_140x140.JPG/dims/resize/Q_80,0"
1439,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Saweetie,Best Friend (Feat. Doja Cat),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/015/940/82015940_1619401537903_1_140x140.JPG/dims/resize/Q_80,0"
1440,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Nelly & Florida Georgia Line,Lil Bit (FGL Remix),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/901/924/81901924_1613522130264_1_140x140.JPG/dims/resize/Q_80,0"
1441,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Cole Swindell, Single Saturday Night,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/452/055/81452055_1590468472911_1_140x140.JPG/dims/resize/Q_80,0"
1442,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Glass Animals, Heat Waves,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/527/864/81527864_1596591033705_1_140x140.JPG/dims/resize/Q_80,0"
1443,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Marshmello & Jonas Brothers, Leave Before You Love Me,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/056/041/82056041_1621572257036_1_140x140.JPG/dims/resize/Q_80,0"
1444,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Drake,Wants and Needs (Feat. Lil Baby),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/933/386/81933386_1614922059148_1_140x140.JPG/dims/resize/Q_80,0"
1445,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Bad Bunny, Yonaguni,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/076/864/82076864_1622783726944_1_140x140.JPG/dims/resize/Q_80,0"
1446,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Jason Aldean,Blame It On You,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/319/633/81319633_1574847878183_1_140x140.JPG/dims/resize/Q_80,0"
1447,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Roddy Ricch, Late At Night,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/076/957/82076957_1622786726385_1_140x140.JPG/dims/resize/Q_80,0"
1448,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo, drivers license,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1449,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Kali Uchis, telepatia,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/739/553/81739553_1614917125657_1_140x140.JPG/dims/resize/Q_80,0"
1450,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Dan ＋ Shay, Glad You Exist,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/888/833/81888833_1612748140789_1_140x140.JPG/dims/resize/Q_80,0"
1451,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",24KGoldn, Mood (Feat. Iann Dior),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/513/828/81513828_1616726014390_1_140x140.JPG/dims/resize/Q_80,0"
1452,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Moneybagg Yo,Wockesha,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/010/759/82010759_1619130626303_1_140x140.JPG/dims/resize/Q_80,0"
1453,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,traitor,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1454,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Rauw Alejandro, Todo De Ti,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/057/156/82057156_1621583509496_1_140x140.JPG/dims/resize/Q_80,0"
1455,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Chase Rice,Drinkin' Beer. Talkin' God. Amen. (Feat. Florida Georgia Line),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/071/966/82071966_1622619939793_1_140x140.JPG/dims/resize/Q_80,0"
1456,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Doja Cat,Ain't Shit,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/744/82108744_1624850918140_1_140x140.JPG/dims/resize/Q_80,0"
1457,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Ariana Grande,pov,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/700/000/81700000_1604032891015_1_140x140.JPG/dims/resize/Q_80,0"
1458,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Machine Gun Kelly & blackbear,my ex's best friend,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/602/850/81602850_1600864529563_1_140x140.JPG/dims/resize/Q_80,0"
1459,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK","Tyler, The Creator & YoungBoy Never Broke Again & Ty Dolla $ign", WUSYANAME,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
1460,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Lil Tjay & 6LACK,Calling My Phone,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/976/176/81976176_1617250540638_1_140x140.JPG/dims/resize/Q_80,0"
1461,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Maneskin, Beggin',"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/127/513/82127513_1625620229971_1_140x140.JPG/dims/resize/Q_80,0"
1462,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",DaBaby, Ball If I Want To,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/094/002/82094002_1623805849963_1_140x140.JPG/dims/resize/Q_80,0"
1463,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Dierks Bentley, Gone,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/665/083/81665083_1603211725705_1_140x140.JPG/dims/resize/Q_80,0"
1464,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",DaBaby, Red Light Green Light,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/106/999/82106999_1624446330268_1_140x140.JPG/dims/resize/Q_80,0"
1465,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Lainey Wilson,Things A Man Oughta Know,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/921/571/81921571_1614305439974_1_140x140.JPG/dims/resize/Q_80,0"
1466,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Olivia Rodrigo,favorite crime,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
1467,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Miranda Lambert,Settling Down,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/295/634/81295634_1572425109089_1_140x140.JPG/dims/resize/Q_80,0"
1468,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",AJR, Way Less Sad,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/360/261/81360261_1616725471861_1_140x140.JPG/dims/resize/Q_80,0"
1469,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Migos,Straightenin,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/091/791/82091791_1623702946029_1_140x140.JPG/dims/resize/Q_80,0"
1470,7월 셋째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,해외음악,차트,TODAY,PICK",Young Stoner Life & Young Thug & Gunna,Ski,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/004/266/82004266_1618796478498_1_140x140.JPG/dims/resize/Q_80,0"
